Date,Open,High,Low,Close,Volume
2022-02-25 11:34:00+05:30,38430.51,38438.82,38418.0,38430.22,10.334
2022-02-25 11:35:00+05:30,38430.21,38430.22,38385.25,38392.46,19.686
2022-02-25 11:36:00+05:30,38392.47,38407.71,38379.94,38389.14,25.047
2022-02-25 11:37:00+05:30,38389.15,38429.2,38389.14,38424.49,13.174
2022-02-25 11:38:00+05:30,38424.49,38498.0,38424.48,38489.0,46.487
2022-02-25 11:39:00+05:30,38488.99,38494.74,38479.99,38494.3,12.814
2022-02-25 11:40:00+05:30,38494.3,38551.71,38494.29,38544.26,87.786
2022-02-25 11:41:00+05:30,38544.26,38577.64,38539.43,38566.75,13.508
2022-02-25 11:42:00+05:30,38566.74,38578.5,38560.0,38566.85,13.759
2022-02-25 11:43:00+05:30,38566.85,38583.42,38566.85,38572.82,21.514
2022-02-25 11:44:00+05:30,38572.82,38649.54,38571.0,38649.53,29.918
2022-02-25 11:45:00+05:30,38649.53,38649.53,38571.12,38593.18,25.465
2022-02-25 11:46:00+05:30,38593.17,38606.73,38585.53,38601.19,13.623
2022-02-25 11:47:00+05:30,38601.18,38637.75,38601.18,38620.01,19.553
2022-02-25 11:48:00+05:30,38620.0,38676.77,38611.13,38643.68,35.113
2022-02-25 11:49:00+05:30,38643.69,38662.59,38627.59,38662.58,23.367
2022-02-25 11:50:00+05:30,38662.59,38709.3,38640.15,38670.0,25.37
2022-02-25 11:51:00+05:30,38670.0,38693.99,38666.14,38680.1,18.686
2022-02-25 11:52:00+05:30,38680.1,38689.99,38663.1,38663.1,15.432
2022-02-25 11:53:00+05:30,38663.1,38663.11,38604.46,38606.55,21.224
2022-02-25 11:54:00+05:30,38606.54,38635.01,38599.62,38631.46,42.427
2022-02-25 11:55:00+05:30,38631.46,38631.47,38591.84,38604.0,21.617
2022-02-25 11:56:00+05:30,38603.99,38609.76,38566.84,38574.37,12.544
2022-02-25 11:57:00+05:30,38574.36,38583.38,38560.26,38583.37,11.195
2022-02-25 11:58:00+05:30,38583.37,38585.8,38568.17,38569.7,5.339
2022-02-25 11:59:00+05:30,38569.69,38588.84,38569.56,38580.0,12.95
2022-02-25 12:00:00+05:30,38580.0,38588.83,38560.65,38564.35,9.036
2022-02-25 12:01:00+05:30,38564.35,38568.63,38547.42,38552.74,14.94
2022-02-25 12:02:00+05:30,38552.73,38552.74,38524.73,38530.73,10.466
2022-02-25 12:03:00+05:30,38530.73,38536.99,38516.37,38524.96,11.442
2022-02-25 12:04:00+05:30,38524.96,38532.22,38512.99,38530.99,6.944
2022-02-25 12:05:00+05:30,38530.99,38609.1,38522.72,38605.74,39.646
2022-02-25 12:06:00+05:30,38605.74,38640.0,38584.35,38596.78,26.226
2022-02-25 12:07:00+05:30,38596.77,38617.03,38596.77,38617.02,5.319
2022-02-25 12:08:00+05:30,38617.03,38635.91,38616.0,38619.38,6.755
2022-02-25 12:09:00+05:30,38619.37,38639.82,38619.37,38627.1,12.015
2022-02-25 12:10:00+05:30,38627.11,38673.8,38604.19,38673.8,19.135
2022-02-25 12:11:00+05:30,38673.79,38707.69,38655.89,38699.4,41.528
2022-02-25 12:12:00+05:30,38699.4,38699.4,38684.27,38686.66,6.882
2022-02-25 12:13:00+05:30,38686.65,38698.21,38661.79,38674.73,47.762
2022-02-25 12:14:00+05:30,38674.73,38686.99,38646.75,38651.69,10.59
2022-02-25 12:15:00+05:30,38651.68,38663.77,38629.15,38663.77,31.763
2022-02-25 12:16:00+05:30,38663.77,38694.0,38663.76,38682.01,6.088
2022-02-25 12:17:00+05:30,38682.01,38688.54,38669.32,38671.86,8.912
2022-02-25 12:18:00+05:30,38671.87,38671.87,38643.13,38659.14,18.175
2022-02-25 12:19:00+05:30,38659.14,38659.15,38641.82,38646.55,5.025
2022-02-25 12:20:00+05:30,38646.56,38646.56,38638.57,38643.66,12.279
2022-02-25 12:21:00+05:30,38643.66,38679.98,38642.79,38656.01,13.108
2022-02-25 12:22:00+05:30,38656.0,38676.11,38652.16,38676.1,7.731
2022-02-25 12:23:00+05:30,38676.88,38697.59,38668.8,38679.02,25.912
2022-02-25 12:24:00+05:30,38679.03,38696.76,38662.96,38696.76,13.336
2022-02-25 12:25:00+05:30,38696.76,38728.1,38692.88,38728.08,17.294
2022-02-25 12:26:00+05:30,38728.09,38742.64,38706.26,38717.94,38.046
2022-02-25 12:27:00+05:30,38717.94,38759.85,38717.93,38725.64,37.354
2022-02-25 12:28:00+05:30,38725.64,38748.84,38701.91,38701.91,27.171
2022-02-25 12:29:00+05:30,38701.91,38714.54,38693.93,38711.37,16.537
2022-02-25 12:30:00+05:30,38711.36,38711.37,38669.0,38682.32,11.968
2022-02-25 12:31:00+05:30,38682.33,38710.29,38678.35,38697.67,13.443
2022-02-25 12:32:00+05:30,38697.66,38817.83,38697.66,38816.94,65.188
2022-02-25 12:33:00+05:30,38816.95,38816.95,38757.74,38757.75,23.068
2022-02-25 12:34:00+05:30,38757.74,38761.88,38729.75,38739.57,26.058
2022-02-25 12:35:00+05:30,38739.58,38744.59,38639.24,38660.35,306.69
2022-02-25 12:36:00+05:30,38660.36,38662.62,38614.1,38617.74,131.817
2022-02-25 12:37:00+05:30,38617.74,38641.55,38571.96,38575.01,72.56
2022-02-25 12:38:00+05:30,38575.0,38596.23,38569.92,38591.18,24.884
2022-02-25 12:39:00+05:30,38591.18,38594.64,38555.52,38585.8,30.046
2022-02-25 12:40:00+05:30,38585.8,38630.77,38570.0,38614.44,80.122
2022-02-25 12:41:00+05:30,38614.45,38642.92,38596.13,38621.81,124.085
2022-02-25 12:42:00+05:30,38621.79,38635.71,38586.98,38630.1,22.075
2022-02-25 12:43:00+05:30,38630.1,38632.03,38570.74,38594.36,49.677
2022-02-25 12:44:00+05:30,38594.36,38600.0,38576.13,38585.59,45.302
2022-02-25 12:45:00+05:30,38585.59,38606.05,38564.53,38579.31,34.04
2022-02-25 12:46:00+05:30,38579.31,38589.96,38569.52,38581.56,38.29
2022-02-25 12:47:00+05:30,38581.55,38590.0,38562.0,38562.0,15.694
2022-02-25 12:48:00+05:30,38562.01,38589.97,38555.56,38588.71,31.843
2022-02-25 12:49:00+05:30,38588.7,38590.0,38584.58,38589.99,16.498
2022-02-25 12:50:00+05:30,38589.99,38625.08,38555.52,38564.12,164.553
2022-02-25 12:51:00+05:30,38564.12,38566.08,38523.86,38523.86,48.221
2022-02-25 12:52:00+05:30,38523.86,38553.41,38521.43,38548.23,26.652
2022-02-25 12:53:00+05:30,38548.23,38556.16,38539.23,38547.88,8.175
2022-02-25 12:54:00+05:30,38547.89,38572.43,38547.88,38564.03,10.935
2022-02-25 12:55:00+05:30,38564.03,38577.6,38551.43,38555.7,14.03
2022-02-25 12:56:00+05:30,38555.7,38555.7,38513.95,38534.99,133.146
2022-02-25 12:57:00+05:30,38535.0,38575.74,38519.99,38520.0,122.258
2022-02-25 12:58:00+05:30,38519.99,38564.46,38519.99,38554.24,34.479
2022-02-25 12:59:00+05:30,38554.25,38556.75,38510.44,38520.0,105.662
2022-02-25 13:00:00+05:30,38520.0,38560.0,38460.79,38479.34,172.017
2022-02-25 13:01:00+05:30,38479.33,38500.0,38475.52,38494.77,40.228
2022-02-25 13:02:00+05:30,38494.76,38511.05,38490.76,38511.05,48.732
2022-02-25 13:03:00+05:30,38511.05,38538.2,38489.38,38512.32,145.299
2022-02-25 13:04:00+05:30,38512.32,38512.33,38493.32,38499.99,27.38
2022-02-25 13:05:00+05:30,38500.0,38560.0,38499.97,38500.0,179.073
2022-02-25 13:06:00+05:30,38500.0,38537.64,38498.01,38537.63,76.025
2022-02-25 13:07:00+05:30,38537.63,38544.26,38498.01,38499.99,36.098
2022-02-25 13:08:00+05:30,38499.99,38500.0,38471.15,38492.57,95.313
2022-02-25 13:09:00+05:30,38492.57,38499.0,38482.29,38487.34,26.309
2022-02-25 13:10:00+05:30,38487.33,38527.52,38484.68,38526.17,55.498
2022-02-25 13:11:00+05:30,38526.18,38544.09,38522.57,38522.58,19.072
2022-02-25 13:12:00+05:30,38522.57,38559.97,38506.35,38558.19,16.759
2022-02-25 13:13:00+05:30,38558.2,38580.47,38552.27,38574.32,18.21
2022-02-25 13:14:00+05:30,38574.32,38588.31,38560.7,38568.26,14.123
2022-02-25 13:15:00+05:30,38568.26,38613.09,38560.0,38605.5,30.382
2022-02-25 13:16:00+05:30,38605.51,38607.25,38580.01,38607.24,8.843
2022-02-25 13:17:00+05:30,38607.24,38623.11,38598.54,38619.28,11.16
2022-02-25 13:18:00+05:30,38619.28,38640.8,38580.66,38593.29,255.1
2022-02-25 13:19:00+05:30,38593.29,38596.0,38554.85,38556.81,14.404
2022-02-25 13:20:00+05:30,38556.81,38596.0,38520.15,38523.4,20.227
2022-02-25 13:21:00+05:30,38523.4,38541.1,38515.01,38515.61,13.36
2022-02-25 13:22:00+05:30,38515.61,38534.37,38505.34,38534.34,18.266
2022-02-25 13:23:00+05:30,38534.34,38550.61,38525.38,38528.65,12.373
2022-02-25 13:24:00+05:30,38528.64,38588.0,38528.64,38529.78,34.525
2022-02-25 13:25:00+05:30,38529.79,38529.79,38441.48,38455.0,57.21
2022-02-25 13:26:00+05:30,38455.01,38464.75,38372.12,38411.59,189.041
2022-02-25 13:27:00+05:30,38411.58,38422.97,38368.97,38414.87,264.155
2022-02-25 13:28:00+05:30,38417.07,38435.47,38407.15,38414.19,35.266
2022-02-25 13:29:00+05:30,38414.19,38485.38,38402.7,38466.24,73.108
2022-02-25 13:30:00+05:30,38466.25,38467.01,38411.48,38417.6,82.971
2022-02-25 13:31:00+05:30,38417.6,38449.6,38385.05,38395.72,41.452
2022-02-25 13:32:00+05:30,38395.72,38446.29,38377.35,38446.28,34.073
2022-02-25 13:33:00+05:30,38446.28,38490.62,38446.28,38476.95,31.081
2022-02-25 13:34:00+05:30,38476.96,38517.99,38454.12,38489.72,39.949
2022-02-25 13:35:00+05:30,38489.72,38515.02,38469.19,38491.31,25.061
2022-02-25 13:36:00+05:30,38491.31,38491.31,38400.0,38410.29,171.664
2022-02-25 13:37:00+05:30,38410.29,38422.66,38360.88,38397.7,48.393
2022-02-25 13:38:00+05:30,38397.72,38415.53,38379.54,38384.62,25.012
2022-02-25 13:39:00+05:30,38384.61,38388.45,38342.57,38344.0,26.27
2022-02-25 13:40:00+05:30,38344.0,38360.36,38315.0,38353.83,68.501
2022-02-25 13:41:00+05:30,38353.82,38372.81,38306.99,38327.26,39.71
2022-02-25 13:42:00+05:30,38327.25,38338.02,38309.51,38321.97,39.425
2022-02-25 13:43:00+05:30,38321.97,38336.53,38173.47,38239.17,151.713
2022-02-25 13:44:00+05:30,38239.17,38243.61,38132.11,38232.34,296.901
2022-02-25 13:45:00+05:30,38232.35,38263.65,38178.89,38189.4,102.556
2022-02-25 13:46:00+05:30,38189.41,38234.34,38171.75,38218.59,38.506
2022-02-25 13:47:00+05:30,38218.59,38287.15,38206.37,38278.81,46.819
2022-02-25 13:48:00+05:30,38278.8,38361.15,38276.07,38361.15,44.269
2022-02-25 13:49:00+05:30,38361.14,38361.15,38307.22,38341.1,34.134
2022-02-25 13:50:00+05:30,38341.11,38341.11,38250.48,38282.18,57.1
2022-02-25 13:51:00+05:30,38282.18,38324.53,38254.91,38254.91,149.619
2022-02-25 13:52:00+05:30,38254.91,38262.21,38226.08,38234.79,73.14
2022-02-25 13:53:00+05:30,38234.79,38283.01,38185.09,38226.87,197.655
2022-02-25 13:54:00+05:30,38226.86,38267.99,38217.5,38252.44,32.643
2022-02-25 13:55:00+05:30,38252.44,38301.46,38226.68,38230.41,31.657
2022-02-25 13:56:00+05:30,38230.4,38235.26,38201.34,38233.95,29.269
2022-02-25 13:57:00+05:30,38233.94,38250.0,38225.07,38237.14,31.918
2022-02-25 13:58:00+05:30,38237.15,38268.0,38187.79,38258.29,273.56
2022-02-25 13:59:00+05:30,38258.76,38325.67,38247.04,38315.82,195.089
2022-02-25 14:00:00+05:30,38315.81,38354.11,38308.18,38324.88,38.428
2022-02-25 14:01:00+05:30,38324.88,38354.44,38307.83,38326.05,21.913
2022-02-25 14:02:00+05:30,38326.04,38393.09,38326.04,38388.49,41.678
2022-02-25 14:03:00+05:30,38388.49,38392.23,38358.57,38364.48,45.245
2022-02-25 14:04:00+05:30,38364.49,38378.23,38355.12,38365.23,8.917
2022-02-25 14:05:00+05:30,38366.44,38372.99,38300.98,38320.61,24.891
2022-02-25 14:06:00+05:30,38321.88,38351.94,38300.99,38346.82,26.136
2022-02-25 14:07:00+05:30,38346.82,38350.55,38291.11,38299.95,47.23
2022-02-25 14:08:00+05:30,38299.95,38344.59,38286.87,38305.96,113.216
2022-02-25 14:09:00+05:30,38305.95,38339.58,38300.25,38309.78,25.289
2022-02-25 14:10:00+05:30,38309.78,38338.23,38304.69,38315.04,27.239
2022-02-25 14:11:00+05:30,38315.04,38315.89,38291.28,38298.21,14.008
2022-02-25 14:12:00+05:30,38298.2,38303.0,38265.0,38265.0,17.51
2022-02-25 14:13:00+05:30,38265.01,38332.17,38265.0,38325.81,25.402
2022-02-25 14:14:00+05:30,38325.81,38350.0,38313.7,38326.3,41.934
2022-02-25 14:15:00+05:30,38326.3,38391.83,38290.6,38383.15,40.538
2022-02-25 14:16:00+05:30,38383.16,38402.84,38369.87,38402.84,39.281
2022-02-25 14:17:00+05:30,38402.2,38402.84,38371.23,38393.9,20.162
2022-02-25 14:18:00+05:30,38393.91,38393.91,38364.68,38365.27,6.391
2022-02-25 14:19:00+05:30,38364.69,38372.16,38348.0,38360.0,22.867
2022-02-25 14:20:00+05:30,38360.0,38379.85,38344.71,38375.25,13.555
2022-02-25 14:21:00+05:30,38375.25,38449.21,38366.96,38400.38,31.666
2022-02-25 14:22:00+05:30,38400.37,38439.59,38397.03,38430.2,24.755
2022-02-25 14:23:00+05:30,38430.21,38449.21,38419.93,38427.64,23.191
2022-02-25 14:24:00+05:30,38427.64,38427.65,38400.0,38400.01,15.634
2022-02-25 14:25:00+05:30,38400.0,38448.09,38391.84,38425.58,28.933
2022-02-25 14:26:00+05:30,38425.58,38425.59,38375.68,38386.26,17.195
2022-02-25 14:27:00+05:30,38386.25,38396.59,38353.18,38361.18,35.932
2022-02-25 14:28:00+05:30,38361.18,38396.47,38352.03,38396.46,15.838
2022-02-25 14:29:00+05:30,38396.47,38396.47,38345.27,38345.27,16.716
2022-02-25 14:30:00+05:30,38345.28,38416.69,38316.62,38393.47,83.064
2022-02-25 14:31:00+05:30,38393.46,38442.94,38391.75,38436.05,29.04
2022-02-25 14:32:00+05:30,38438.44,38453.0,38407.18,38412.11,41.792
2022-02-25 14:33:00+05:30,38412.11,38418.24,38381.84,38381.85,16.577
2022-02-25 14:34:00+05:30,38381.84,38388.69,38325.05,38332.06,28.221
2022-02-25 14:35:00+05:30,38332.05,38352.28,38290.16,38297.87,39.65
2022-02-25 14:36:00+05:30,38297.87,38301.69,38269.96,38283.37,25.755
2022-02-25 14:37:00+05:30,38283.37,38316.13,38269.34,38286.69,46.884
2022-02-25 14:38:00+05:30,38286.69,38311.0,38281.78,38281.78,15.088
2022-02-25 14:39:00+05:30,38281.79,38310.27,38280.49,38284.3,11.885
2022-02-25 14:40:00+05:30,38284.29,38294.99,38267.61,38275.6,21.71
2022-02-25 14:41:00+05:30,38275.6,38292.27,38272.58,38285.63,22.545
2022-02-25 14:42:00+05:30,38285.63,38289.83,38252.55,38252.55,20.262
2022-02-25 14:43:00+05:30,38253.99,38262.0,38211.59,38215.0,40.238
2022-02-25 14:44:00+05:30,38215.0,38246.48,38211.94,38229.92,37.496
2022-02-25 14:45:00+05:30,38229.93,38290.0,38229.92,38259.66,62.428
2022-02-25 14:46:00+05:30,38259.66,38284.91,38233.9,38281.75,21.262
2022-02-25 14:47:00+05:30,38281.75,38300.0,38261.96,38280.34,16.935
2022-02-25 14:48:00+05:30,38280.34,38287.54,38219.23,38248.46,39.355
2022-02-25 14:49:00+05:30,38248.46,38261.96,38241.41,38259.82,8.199
2022-02-25 14:50:00+05:30,38259.83,38308.02,38259.82,38308.01,44.287
2022-02-25 14:51:00+05:30,38308.01,38308.59,38241.38,38253.0,41.861
2022-02-25 14:52:00+05:30,38253.0,38254.29,38200.0,38200.01,19.894
2022-02-25 14:53:00+05:30,38200.0,38225.41,38195.48,38199.99,20.471
2022-02-25 14:54:00+05:30,38199.99,38228.14,38147.76,38147.77,43.5
2022-02-25 14:55:00+05:30,38147.76,38148.27,38014.37,38032.4,195.176
2022-02-25 14:56:00+05:30,38032.4,38070.42,38017.07,38027.86,41.282
2022-02-25 14:57:00+05:30,38027.86,38126.1,38027.86,38043.74,59.034
2022-02-25 14:58:00+05:30,38043.74,38074.48,38025.91,38029.92,36.632
2022-02-25 14:59:00+05:30,38029.91,38068.05,38029.91,38060.25,27.443
2022-02-25 15:00:00+05:30,38060.25,38126.63,38030.0,38082.73,49.144
2022-02-25 15:01:00+05:30,38082.73,38099.99,38066.84,38098.28,29.589
2022-02-25 15:02:00+05:30,38098.28,38165.47,38098.28,38133.93,38.619
2022-02-25 15:03:00+05:30,38133.94,38230.46,38126.64,38160.51,57.241
2022-02-25 15:04:00+05:30,38160.5,38170.47,38133.28,38152.18,26.301
2022-02-25 15:05:00+05:30,38152.18,38185.36,38147.34,38185.36,31.059
2022-02-25 15:06:00+05:30,38185.36,38228.46,38178.33,38216.59,38.512
2022-02-25 15:07:00+05:30,38216.59,38222.98,38197.49,38222.57,22.005
2022-02-25 15:08:00+05:30,38222.57,38249.0,38212.21,38228.26,26.165
2022-02-25 15:09:00+05:30,38228.25,38250.0,38226.06,38240.91,26.234
2022-02-25 15:10:00+05:30,38240.91,38287.33,38210.91,38210.92,53.765
2022-02-25 15:11:00+05:30,38210.92,38237.81,38171.34,38203.16,27.769
2022-02-25 15:12:00+05:30,38203.15,38241.07,38194.0,38194.01,27.782
2022-02-25 15:13:00+05:30,38194.0,38238.16,38190.0,38232.98,13.767
2022-02-25 15:14:00+05:30,38232.98,38253.62,38225.09,38253.51,12.035
2022-02-25 15:15:00+05:30,38253.51,38258.08,38227.15,38258.07,21.394
2022-02-25 15:16:00+05:30,38258.08,38318.12,38253.89,38297.46,35.815
2022-02-25 15:17:00+05:30,38297.46,38359.9,38285.0,38301.68,27.624
2022-02-25 15:18:00+05:30,38301.68,38326.12,38290.0,38311.07,22.844
2022-02-25 15:19:00+05:30,38311.06,38318.22,38285.87,38307.36,18.796
2022-02-25 15:20:00+05:30,38307.36,38317.77,38273.71,38317.77,31.879
2022-02-25 15:21:00+05:30,38317.77,38387.83,38305.2,38357.0,41.482
2022-02-25 15:22:00+05:30,38356.99,38357.0,38332.0,38348.55,18.178
2022-02-25 15:23:00+05:30,38348.55,38350.78,38322.01,38349.88,16.743
2022-02-25 15:24:00+05:30,38349.87,38349.88,38301.02,38302.32,17.789
2022-02-25 15:25:00+05:30,38304.82,38399.89,38299.01,38382.03,48.726
2022-02-25 15:26:00+05:30,38382.02,38612.71,38382.02,38556.54,184.792
2022-02-25 15:27:00+05:30,38556.54,38644.13,38528.2,38622.44,84.383
2022-02-25 15:28:00+05:30,38622.44,38682.7,38572.49,38665.53,87.279
2022-02-25 15:29:00+05:30,38666.23,38758.0,38653.72,38674.22,108.304
2022-02-25 15:30:00+05:30,38674.22,38783.66,38670.61,38763.67,116.958
2022-02-25 15:31:00+05:30,38763.67,38781.63,38622.69,38633.63,67.594
2022-02-25 15:32:00+05:30,38633.64,38643.89,38574.54,38591.8,60.177
2022-02-25 15:33:00+05:30,38591.79,38594.2,38552.12,38554.86,40.159
2022-02-25 15:34:00+05:30,38554.87,38600.8,38554.86,38573.98,44.399
2022-02-25 15:35:00+05:30,38573.98,38637.9,38573.98,38581.98,27.531
2022-02-25 15:36:00+05:30,38581.97,38629.21,38580.0,38580.01,23.979
2022-02-25 15:37:00+05:30,38580.01,38580.01,38529.69,38552.32,37.757
2022-02-25 15:38:00+05:30,38552.31,38592.84,38528.91,38533.99,22.544
2022-02-25 15:39:00+05:30,38533.99,38592.11,38533.99,38563.8,19.344
2022-02-25 15:40:00+05:30,38563.79,38580.0,38539.2,38572.77,14.128
2022-02-25 15:41:00+05:30,38572.77,38584.35,38563.79,38563.79,8.819
2022-02-25 15:42:00+05:30,38563.8,38621.83,38561.93,38599.59,32.872
2022-02-25 15:43:00+05:30,38599.59,38667.74,38592.09,38667.73,31.571
2022-02-25 15:44:00+05:30,38667.74,38667.74,38643.96,38659.25,28.41
2022-02-25 15:45:00+05:30,38659.25,38659.26,38586.25,38599.55,39.102
2022-02-25 15:46:00+05:30,38599.55,38636.99,38591.12,38604.47,48.114
2022-02-25 15:47:00+05:30,38604.47,38604.48,38571.6,38571.61,17.347
2022-02-25 15:48:00+05:30,38571.61,38575.32,38547.99,38559.91,29.231
2022-02-25 15:49:00+05:30,38559.92,38596.31,38531.4,38593.61,60.51
2022-02-25 15:50:00+05:30,38593.62,38660.0,38593.61,38601.32,39.468
2022-02-25 15:51:00+05:30,38601.33,38601.33,38554.55,38571.03,18.428
2022-02-25 15:52:00+05:30,38571.03,38587.44,38557.21,38570.86,18.819
2022-02-25 15:53:00+05:30,38570.86,38607.81,38570.86,38603.99,24.137
2022-02-25 15:54:00+05:30,38604.0,38631.91,38587.66,38614.79,39.071
2022-02-25 15:55:00+05:30,38614.79,38614.9,38557.23,38596.54,36.203
2022-02-25 15:56:00+05:30,38596.53,38599.88,38569.9,38599.88,11.086
2022-02-25 15:57:00+05:30,38599.87,38617.47,38581.62,38614.8,17.466
2022-02-25 15:58:00+05:30,38614.79,38618.64,38591.46,38607.88,23.924
2022-02-25 15:59:00+05:30,38607.87,38643.2,38605.09,38636.04,37.816
2022-02-25 16:00:00+05:30,38636.03,38655.15,38628.26,38652.36,33.994
2022-02-25 16:01:00+05:30,38652.36,38694.82,38643.64,38694.73,32.623
2022-02-25 16:02:00+05:30,38694.73,38694.73,38650.0,38656.58,35.756
2022-02-25 16:03:00+05:30,38656.57,38656.58,38618.37,38622.23,24.058
2022-02-25 16:04:00+05:30,38622.22,38629.5,38613.83,38622.95,26.962
2022-02-25 16:05:00+05:30,38622.95,38625.18,38586.88,38606.58,24.762
2022-02-25 16:06:00+05:30,38606.59,38606.59,38585.58,38590.87,20.114
2022-02-25 16:07:00+05:30,38590.86,38597.76,38582.41,38590.19,15.585
2022-02-25 16:08:00+05:30,38590.19,38624.89,38585.36,38600.01,37.565
2022-02-25 16:09:00+05:30,38600.01,38614.81,38596.35,38605.12,15.526
2022-02-25 16:10:00+05:30,38605.13,38607.0,38581.6,38581.6,14.4
2022-02-25 16:11:00+05:30,38581.61,38581.61,38560.0,38560.01,64.105
2022-02-25 16:12:00+05:30,38560.01,38577.08,38544.26,38557.01,42.234
2022-02-25 16:13:00+05:30,38557.01,38573.54,38555.38,38559.05,12.544
2022-02-25 16:14:00+05:30,38559.04,38559.05,38536.95,38548.84,14.444
2022-02-25 16:15:00+05:30,38548.84,38548.84,38468.56,38535.92,76.711
2022-02-25 16:16:00+05:30,38535.92,38540.9,38523.67,38540.89,19.847
2022-02-25 16:17:00+05:30,38540.9,38547.47,38526.97,38537.19,15.898
2022-02-25 16:18:00+05:30,38537.19,38547.3,38525.0,38539.23,16.355
2022-02-25 16:19:00+05:30,38539.23,38591.31,38539.22,38583.88,26.375
2022-02-25 16:20:00+05:30,38583.88,38587.88,38568.24,38587.87,17.538
2022-02-25 16:21:00+05:30,38587.87,38598.7,38576.31,38576.31,7.032
2022-02-25 16:22:00+05:30,38576.31,38600.02,38576.31,38600.01,25.216
2022-02-25 16:23:00+05:30,38600.02,38607.1,38577.37,38579.08,31.337
2022-02-25 16:24:00+05:30,38579.08,38592.69,38572.42,38573.72,17.594
2022-02-25 16:25:00+05:30,38573.72,38578.32,38501.0,38504.15,27.886
2022-02-25 16:26:00+05:30,38504.16,38533.99,38500.0,38516.92,14.983
2022-02-25 16:27:00+05:30,38516.92,38561.7,38516.34,38552.89,10.701
2022-02-25 16:28:00+05:30,38552.89,38556.35,38538.75,38549.99,8.331
2022-02-25 16:29:00+05:30,38550.0,38578.3,38523.93,38578.29,15.031
2022-02-25 16:30:00+05:30,38578.29,38579.85,38550.32,38553.41,8.961
2022-02-25 16:31:00+05:30,38553.42,38563.98,38550.33,38550.35,12.443
2022-02-25 16:32:00+05:30,38550.35,38561.36,38512.96,38517.64,22.563
2022-02-25 16:33:00+05:30,38517.64,38523.5,38468.0,38476.84,60.118
2022-02-25 16:34:00+05:30,38476.84,38497.99,38469.46,38477.31,13.733
2022-02-25 16:35:00+05:30,38477.31,38477.32,38394.74,38403.36,65.599
2022-02-25 16:36:00+05:30,38403.36,38410.01,38368.76,38401.75,35.77
2022-02-25 16:37:00+05:30,38401.76,38461.49,38389.87,38456.96,54.495
2022-02-25 16:38:00+05:30,38456.95,38458.92,38431.89,38435.22,28.811
2022-02-25 16:39:00+05:30,38435.21,38435.22,38401.52,38408.73,13.601
2022-02-25 16:40:00+05:30,38408.73,38424.63,38368.78,38418.0,41.572
2022-02-25 16:41:00+05:30,38418.01,38434.02,38403.27,38410.61,18.083
2022-02-25 16:42:00+05:30,38410.6,38459.82,38410.6,38434.75,26.942
2022-02-25 16:43:00+05:30,38434.76,38458.39,38422.65,38437.3,17.096
2022-02-25 16:44:00+05:30,38437.3,38459.71,38426.49,38446.98,22.919
2022-02-25 16:45:00+05:30,38446.97,38446.98,38427.34,38442.76,15.721
2022-02-25 16:46:00+05:30,38442.75,38480.76,38406.02,38406.03,180.852
2022-02-25 16:47:00+05:30,38406.02,38413.66,38341.57,38342.07,217.873
2022-02-25 16:48:00+05:30,38342.35,38405.77,38342.06,38405.76,90.305
2022-02-25 16:49:00+05:30,38405.77,38421.58,38401.74,38403.64,23.683
2022-02-25 16:50:00+05:30,38403.65,38438.33,38403.64,38430.32,30.096
2022-02-25 16:51:00+05:30,38430.32,38451.27,38425.45,38447.13,12.95
2022-02-25 16:52:00+05:30,38447.14,38461.24,38421.01,38444.28,17.667
2022-02-25 16:53:00+05:30,38444.28,38464.46,38436.86,38442.3,16.151
2022-02-25 16:54:00+05:30,38442.3,38597.5,38436.92,38560.55,88.904
2022-02-25 16:55:00+05:30,38560.54,38648.53,38553.16,38602.56,80.339
2022-02-25 16:56:00+05:30,38602.55,38604.4,38544.48,38546.79,21.58
2022-02-25 16:57:00+05:30,38546.79,38560.0,38501.84,38512.15,31.111
2022-02-25 16:58:00+05:30,38512.15,38566.66,38512.15,38556.07,23.981
2022-02-25 16:59:00+05:30,38556.08,38585.76,38556.07,38577.39,15.59
2022-02-25 17:00:00+05:30,38577.38,38577.39,38541.62,38541.81,9.139
2022-02-25 17:01:00+05:30,38541.81,38553.78,38515.96,38534.33,58.582
2022-02-25 17:02:00+05:30,38535.04,38637.11,38534.33,38637.1,32.641
2022-02-25 17:03:00+05:30,38637.11,38647.11,38603.67,38624.1,26.73
2022-02-25 17:04:00+05:30,38624.09,38693.35,38624.09,38675.11,57.883
2022-02-25 17:05:00+05:30,38675.1,38678.22,38647.09,38670.69,9.605
2022-02-25 17:06:00+05:30,38670.69,38670.7,38640.01,38645.27,11.421
2022-02-25 17:07:00+05:30,38645.28,38666.94,38644.11,38655.37,12.533
2022-02-25 17:08:00+05:30,38655.37,38684.54,38640.0,38661.7,47.938
2022-02-25 17:09:00+05:30,38660.13,38876.91,38653.36,38822.77,242.778
2022-02-25 17:10:00+05:30,38822.76,38843.35,38625.01,38655.46,122.963
2022-02-25 17:11:00+05:30,38655.46,38657.73,38525.96,38525.97,61.73
2022-02-25 17:12:00+05:30,38525.97,38605.25,38470.73,38582.66,63.863
2022-02-25 17:13:00+05:30,38582.67,38653.58,38582.66,38590.55,31.434
2022-02-25 17:14:00+05:30,38590.55,38650.0,38590.55,38640.02,17.306
